window_size_s,file_path,label,orig_start,orig_end,gt_start,gt_end,orig_iou,vad_start,vad_end,vad_iou,delta_pp
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,เหี้ย,452.2,454.0,452.90394,453.234737,0.18377611111112008,452.484,454.0,0.21820382585752898,3.4427714746408906
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,เหี้ย,457.3,459.1,458.686766,459.008668,0.17883444444445598,457.3,459.024,0.18671809744781018,0.7883653003354196
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,เหี้ย,564.4,566.2,564.888931,565.005133,0.06455666666668859,564.4,566.2,0.06455666666668859,0.0
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,เหี้ย,664.7,666.5,665.68181,665.798472,0.06481222222217145,664.952,666.488,0.07595182291660238,1.113960069443093
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,เหี้ย,991.1,992.9,991.838474,991.937081,0.05478166666667662,992.216,992.9,0.0,-5.478166666667662
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,เหี้ย,1013.2,1015.0,1013.980815,1014.247088,0.1479294444444235,1013.964,1014.668,0.3782286931817815,23.029924873735798
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,เหี้ย,1055.7,1057.5,1055.739439,1056.095925,0.19804777777785598,1056.4320000000002,1057.5,0.0,-19.8047777777856
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Yo mama & แซนวิชบลูเบอร์รี่.wav,มึง,27.2,29.0,28.161061,28.271807,0.06152555555555492,27.2,29.0,0.06152555555555492,0.0
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\จารย์แดง1.wav,เหี้ย,3.4,5.2,3.472544,3.657632,0.10282666666666661,3.4,5.2,0.10282666666666661,0.0
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\จารย์แดง1.wav,เหี้ย,6.8,8.6,7.40837,7.649822,0.13414000000000037,6.8,8.6,0.13414000000000037,0.0
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\ซามามาเท.wav,กู,17.0,18.8,18.39396,18.465963,0.040001666666665936,17.0,17.892,0.0,-4.000166666666594
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\ถ้าจะมาหลอกแค่นี้ อย่ามาดีกว่าไอ้น้อง.wav,กู,15.3,17.1,15.877913,15.992726,0.06378499999999988,15.3,16.384,0.10591605166051649,4.21310516605166
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,กู,649.4,651.2,650.581929,650.733102,0.08398500000004419,649.6519999999999,651.2,0.09765697674423385,1.3671976744189656
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,กู,748.0,749.8,748.311149,748.428681,0.0652955555555477,748.956,749.8,0.0,-6.5295555555547695
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,กู,773.5,775.3,774.227346,774.537475,0.17229388888887145,774.1999999999999,775.256,0.2936827651514669,12.138887626259546
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,เหี้ย,297.5,299.3,297.626608,297.919932,0.16295777777779952,297.5,299.3,0.16295777777779952,0.0
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,เหี้ย,419.9,421.7,420.596908,421.001609,0.22483388888888117,420.66399999999993,421.7,0.30605697439564605,8.122308550676488
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,เหี้ย,431.8,433.6,432.51693,432.769975,0.14058055555554688,431.8,433.14,0.18883955223879903,4.825899668325214
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,เหี้ย,491.3,493.1,492.436153,492.55062,0.06359277777777213,491.424,492.128,0.0,-6.359277777777213
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,เหี้ย,588.2,590.0,588.810975,589.066576,0.14200055555559785,588.58,590.0,0.18000070422540637,3.8000148669808524
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,เหี้ย,642.6,644.4,643.744092,643.965478,0.12299222222219121,642.692,644.196,0.14719813829782963,2.420591607563842
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,เหี้ย,669.8,671.6,670.23739,670.498856,0.1452588888889063,669.8,670.6919999999999,0.29312331838571654,14.786442949681023
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,เหี้ย,674.9,678.4,675.244156,675.501157,0.07342885714287409,674.9,676.752,0.1387694384449583,6.53405813020842
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,เหี้ย,702.1,703.9,702.701405,702.98938,0.15998611111109312,702.352,703.248,0.32140066964278713,16.1414558531694
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,เหี้ย,751.4,753.2,752.345344,752.899998,0.30814111111111486,751.7479999999999,752.9319999999999,0.46845777027030594,16.031665915919106
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,เหี้ย,783.7,785.5,784.98557,785.237397,0.13990388888885616,783.76,784.5600000000001,0.0,-13.990388888885615
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,เหี้ย,822.8,824.6,822.855039,823.020567,0.09195999999999362,823.2439999999999,824.2679999999999,0.0,-9.195999999999362
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\ลิ้นจระเข้ กินอะไรก็อร่อย.wav,กู,1.7,3.5,3.114908,3.344441,0.12751833333333357,3.072,3.5,0.5362920560747675,40.87737227414339
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\วิ่งหนี or วิ่งใส่.wav,กู,3.4,5.2,3.531079,3.901909,0.20601666666666651,4.26,5.188,0.0,-20.601666666666652
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\วิ่งหนี or วิ่งใส่.wav,กู,6.8,12.0,6.984537,7.301412,0.060937499999999915,7.948,9.548,0.0,-6.093749999999991
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\ศาลเจ้าทางม้าลายอยู่ไหน!!.wav,เหี้ย,42.5,44.3,43.993688,44.101438,0.059861111111112815,42.5,44.3,0.059861111111112815,0.0
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\โอ๊ต.wav,เหี้ย,1076.1,1077.9,1076.691332,1076.847038,0.08650333333332971,1076.1,1077.9,0.08650333333332971,0.0
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\ใต้น้ำยังจะตามมาอีก!!.wav,เหี้ย,10.2,12.0,11.157715,11.280346,0.06812833333333339,10.2,12.0,0.06812833333333339,0.0
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\ใต้น้ำยังจะตามมาอีก!!.wav,เหี้ย,20.4,22.2,21.499116,21.753045,0.1410716666666663,20.4,22.2,0.1410716666666663,0.0
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\music\แคทเธอร์รีนยิงมันสิ!.wav,กู,11.9,13.7,12.690808,12.951327,0.1447327777777771,11.9,13.7,0.1447327777777771,0.0
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\single\กู\กู (เบลล์).wav,กู,0.0,1.8,0.0,1.59,0.8833333333333333,0.448,1.216,0.4830188679245283,-40.0314465408805
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,กู,867.6,869.4,868.892179,868.975509,0.04629444444440818,868.492,869.4,0.0917731277532282,4.547868330882002
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,กู,1080.0,1081.8,1081.315316,1081.453505,0.07677166666667484,1080.316,1081.116,0.0,-7.6771666666674845
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,มึง,162.0,163.8,163.318824,163.452983,0.07453277777776764,162.0,162.924,0.0,-7.453277777776764
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,มึง,804.6,806.4,804.672483,804.803786,0.07294611111105125,804.66,805.716,0.12433996212110222,5.1393851010050975
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,มึง,873.0,874.8,874.196434,874.262231,0.03655388888893909,873.0,873.828,0.0,-3.655388888893909
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,เหี้ย,81.0,82.8,81.050803,81.486834,0.24223944444444473,82.27600000000001,82.78800000000001,0.0,-24.223944444444474
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,เหี้ย,97.2,99.0,98.230894,98.383859,0.08498055555555274,97.70800000000001,98.796,0.14059283088234886,5.561227532679612
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,เหี้ย,250.2,252.0,250.719774,251.21267,0.27383111111111036,250.2,251.188,0.46236779997430616,18.85366888631958
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,เหี้ย,451.8,453.6,452.90394,453.234737,0.18377611111112008,452.46799999999996,453.6,0.2922234982332157,10.844738712209562
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,เหี้ย,457.2,459.0,458.686766,459.008668,0.17318490734619105,457.26,459.0,0.17912719853055067,0.5942291184359627
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,เหี้ย,577.8,579.6,578.444391,578.589707,0.08073111111109682,577.8,579.2359999999999,0.10119498607241484,2.0463874961318016
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,เหี้ย,664.2,666.0,665.68181,665.798472,0.06481222222217145,664.964,666.0,0.11260810810802309,4.779588588585164
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,เหี้ย,991.8,993.6,991.838474,991.937081,0.05478166666667316,992.2119999999999,993.0759999999999,0.0,-5.478166666667316
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,เหี้ย,1013.4,1015.2,1013.980815,1014.247088,0.14792944444441417,1013.972,1014.6759999999999,0.3782286931817815,23.029924873736732
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,เหี้ย,1020.6,1022.4,1021.628146,1021.86147,0.12962444444446924,1021.62,1022.292,0.3472083333333778,21.758388888890856
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,เหี้ย,1054.8,1056.6,1055.739439,1056.095925,0.19804777777785598,1054.8,1056.236,0.24824930362123587,5.020152584337989
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Yo mama & แซนวิชบลูเบอร์รี่.wav,มึง,27.0,28.8,28.161061,28.271807,0.06152555555555492,27.188,28.8,0.06870099255583051,0.7175437000275592
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\จารย์แดง1.wav,เหี้ย,7.2,9.0,8.525175,8.880846,0.19759499999999958,7.2,9.0,0.19759499999999958,0.0
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\ช่วยด้วย!! นวยจะมาอยู่ด้วย!!.wav,กู,32.4,34.2,33.564691,33.945743,0.2116955555555533,32.4,34.2,0.2116955555555533,0.0
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\มันไปเล่นเอไอเอสชั่วโมงละ60บาท.wav,เหี้ย,7.2,10.8,8.614763,8.872702,0.07164972222222231,8.316,9.596,0.2015148437500004,12.986512152777808
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,กู,649.8,651.6,650.581929,650.733102,0.08398500000004419,649.8,651.6,0.08398500000004419,0.0
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,กู,774.0,775.8,774.227346,774.537475,0.17229388888887145,774.188,775.244,0.2936827651514669,12.138887626259546
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,เหี้ย,181.8,183.6,182.152395,182.263848,0.06191833333332456,182.02,182.788,0.14512109374997792,8.320276041665336
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,เหี้ย,208.8,210.6,208.892168,208.996769,0.058111666666668546,208.8,209.788,0.10587145748988101,4.775979082321246
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,เหี้ย,261.0,262.8,260.968038,261.259842,0.1418380948949745,261.66799999999995,262.27599999999995,0.0,-14.18380948949745
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,เหี้ย,297.0,298.8,297.626608,297.919932,0.16295777777779952,297.21999999999997,298.8,0.1856481012658439,2.2690323488044397
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,เหี้ย,432.0,433.8,432.51693,432.769975,0.14058055555554688,432.0,433.116,0.22674283154120903,8.616227598566214
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,เหี้ย,435.6,437.4,435.798667,435.957718,0.08836166666665597,436.364,437.292,0.0,-8.836166666665598
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,เหี้ย,507.6,509.4,508.49982,508.816712,0.17605111111111318,507.6,508.876,0.24834796238245083,7.229685127133764
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,เหี้ย,588.6,590.4,588.810975,589.066576,0.14200055555559785,588.6,590.388,0.14295357941838263,0.09530238627847853
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,เหี้ย,642.6,644.4,643.744092,643.965478,0.12299222222219121,642.692,644.196,0.14719813829782963,2.420591607563842
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,เหี้ย,658.8,660.6,659.466958,659.813023,0.19225833333336323,658.8919999999999,660.044,0.30040364583338003,10.81453125000168
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,เหี้ย,669.6,671.4,670.23739,670.498856,0.1452588888889155,669.788,670.684,0.2918147321429168,14.655584325400131
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,เหี้ย,702.0,703.8,702.701405,702.98938,0.15998611111109312,702.348,703.244,0.32140066964278713,16.1414558531694
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,เหี้ย,783.0,786.6,784.98557,785.237397,0.06995194444442587,784.788,786.6,0.13897737306839575,6.902542862396988
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,เหี้ย,788.4,790.2,789.03354,789.221506,0.10442555555552956,788.4,790.2,0.10442555555552956,0.0
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,เหี้ย,815.4,817.2,815.714505,815.955984,0.13415499999994657,815.4,816.74,0.18020820895515463,4.605320895520807
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,เหี้ย,822.6,824.4,822.855039,823.020567,0.09195999999999943,823.236,824.26,0.0,-9.195999999999943
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\ลิ้นจระเข้ กินอะไรก็อร่อย.wav,กู,1.8,3.6,3.114908,3.344441,0.12751833333333357,3.0759999999999996,3.6,0.43804007633587827,31.05217430025447
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\วิ่งหนี or วิ่งใส่.wav,กู,9.0,10.8,9.236856,9.497076,0.1445666666666668,9.700000000000001,10.8,0.0,-14.45666666666668
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\เจ๊อยากกลับบ้านแล้ว....wav,เหี้ย,14.4,16.2,15.342018,15.659347,0.17629388888888947,14.748000000000001,16.2,0.21854614325068958,4.22522543618001
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\เพื่อนบ้านหรรษาของจริงๆ.wav,มึง,3.6,5.4,5.244845,5.478995,0.08257339694890119,4.684,5.4,0.19516474946383383,11.259135251493264
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\เพื่อนบ้านหรรษาของจริงๆ.wav,มึง,21.6,23.4,22.193372,22.500443,0.17059500000000058,21.6,22.844,0.2468416398713831,7.624663987138253
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\โอ๊ต.wav,เหี้ย,1076.4,1078.2,1076.691332,1076.847038,0.08650333333334065,1076.4,1078.2,0.08650333333334065,0.0
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\ใต้น้ำยังจะตามมาอีก!!.wav,เหี้ย,21.6,23.4,21.499116,21.753045,0.08051254048116505,21.6,23.4,0.08051254048116505,0.0
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\music\แคทเธอร์รีนยิงมันสิ!.wav,กู,12.6,14.4,12.690808,12.951327,0.14473277777777696,12.6,13.908,0.19917354740061058,5.444076962283361
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\music\แคทเธอร์รีนยิงมันสิ!.wav,กู,21.6,23.4,22.086253,22.476127,0.2165966666666684,22.748,23.4,0.0,-21.65966666666684
1.8,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\single\กู\กู (เบลล์).wav,กู,0.0,1.8,0.0,1.59,0.8833333333333333,0.448,1.216,0.4830188679245283,-40.0314465408805
1.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,กู,867.35,869.25,868.892179,868.975509,0.04385789473680717,867.442,868.274,0.0,-4.385789473680717
1.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,กู,1081.1,1083.0,1081.315316,1081.453505,0.07273105263158137,1081.288,1082.76,0.09387839673913934,2.114734410755796
1.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,มึง,162.45,164.35,163.318824,163.452983,0.07060999999999062,163.182,164.35,0.11486215753423105,4.425215753424043
1.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,มึง,589.0,590.9,590.340617,590.501882,0.08487631578951221,589.0,590.084,0.0,-8.487631578951222
1.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,มึง,873.05,874.95,874.196434,874.262231,0.03463000000004503,873.05,873.8459999999999,0.0,-3.4630000000045027
1.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,เหี้ย,31.35,33.25,33.047886,33.199628,0.07986421052631518,32.37,33.25,0.17243409090908896,9.256988038277377
1.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,เหี้ย,79.8,82.65,81.050803,81.486834,0.15299333333333281,80.756,81.524,0.5677486979166659,41.47553645833331
1.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,เหี้ย,96.9,99.75,98.230894,98.383859,0.05367192982455965,98.08000000000001,98.81600000000002,0.20783288043477421,15.416095061021457
1.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,เหี้ย,232.75,235.6,233.901956,234.149153,0.08673578947368435,234.47400000000002,235.338,0.0,-8.673578947368435
1.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,เหี้ย,249.85,252.7,250.719774,251.21267,0.17294596491228167,249.85,251.19,0.3450769445280176,17.213097961573595
1.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,เหี้ย,452.2,454.1,452.90394,453.234737,0.17410368421053277,452.484,454.1,0.20470111386139206,3.0597429650859294
1.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,เหี้ย,456.95,459.8,458.686766,459.008668,0.11294807017544568,457.26599999999996,459.02599999999995,0.18289886363637753,6.995079346093185
1.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,เหี้ย,577.6,579.5,578.444391,578.589707,0.07648210526314818,577.6,579.228,0.08926044226043374,1.2778336997285562
1.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,เหี้ย,665.0,666.9,665.68181,665.798472,0.061401052631530034,665.0,666.5,0.07777466666660378,1.6373614035073745
1.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,เหี้ย,731.5,733.4,731.950656,732.156887,0.10854263157894999,731.5,733.4,0.10854263157894999,0.0
1.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,เหี้ย,893.95,895.85,895.583998,895.792101,0.10952789473687026,893.95,894.874,0.0,-10.952789473687027
1.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,เหี้ย,917.7,919.6,917.822094,918.126248,0.1600810526316017,917.856,918.528,0.3828385082433459,22.275745561174425
1.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,เหี้ย,1012.7,1015.55,1013.980815,1014.247088,0.09342912280700494,1013.976,1014.6800000000001,0.37822869318172037,28.479957037471543
1.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,เหี้ย,1020.3,1023.15,1021.628146,1021.86147,0.08186807017545153,1021.64,1022.28,0.33975399399264555,25.7885923817194
1.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,เหี้ย,1054.5,1057.35,1055.739439,1056.095925,0.12508280701759408,1054.5,1056.2240000000002,0.20677842227383914,8.169561525624506
1.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Yo mama & แซนวิชบลูเบอร์รี่.wav,มึง,26.6,30.4,29.996729,30.232618,0.06207605263157906,27.204,29.636,0.0,-6.207605263157906
1.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Yo mama & แซนวิชบลูเบอร์รี่.wav,มึง,97.85,99.75,99.453283,99.658163,0.1078315789473696,98.326,99.75,0.14387640449438335,3.6044825547013755
1.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\จารย์แดง1.wav,เหี้ย,1.9,3.8,3.472544,3.657632,0.09741473684210522,1.9,3.8,0.09741473684210522,0.0
1.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\จารย์แดง1.wav,เหี้ย,6.65,12.35,8.525175,8.880846,0.06239842105263144,6.65,11.414000000000001,0.07465806045340032,1.2259639400768871
1.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\ถ้าจะมาหลอกแค่นี้ อย่ามาดีกว่าไอ้น้อง.wav,กู,15.2,17.1,15.877913,15.992726,0.06042789473684195,15.2,16.38,0.09729915254237276,3.687125780553081
1.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\ถ้าวันนึงหีมึงเหี่ยว.wav,มึง,3.8,5.7,5.570895,5.802535,0.06447078328218984,4.756,5.7,0.12336424486519809,5.889346158300825
1.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\ประชุมรวมญาติเชลซี.wav,กู,181.45,183.35,181.523369,181.735847,0.11183052631579145,181.45,181.798,0.6105689655172308,49.87384392014394
1.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\มันไปเล่นเอไอเอสชั่วโมงละ60บาท.wav,เหี้ย,7.6,10.45,8.614763,8.872702,0.0905049122807019,8.332,10.45,0.12178423040604369,3.1279318125341793
1.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,กู,648.85,651.7,650.581929,650.733102,0.05304315789476634,649.646,651.7,0.07359931840315426,2.055616050838792
1.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,กู,747.65,749.55,748.311149,748.428681,0.06185894736841278,747.65,748.606,0.12294142259412212,6.1082475225709345
1.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,กู,817.95,819.85,818.811827,818.89362,0.043048947368453945,818.298,819.706,0.05809161931822487,1.5042671949770923
1.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,เหี้ย,208.05,210.9,208.711623,208.83127,0.0419814035087672,208.05,209.806,0.06813610478359128,2.6154701274824075
1.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,เหี้ย,296.4,299.25,297.626608,297.919932,0.10292070175439953,297.22799999999995,299.25,0.1450662710188101,4.214556926441055
