file_path,start_time,end_time,label,is_augmented,aug_type,original_file
dataset\augmented\เอ๊ย เป็นเหี้ยไรวะกูถามจริง_มึง_997_nan.wav,0.0,0.1536875,มึง,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เอ๊ย เป็นเหี้ยไรวะกูถามจริง.wav
dataset\augmented\บิวพูดเหี้ย_เหี้ย_998_light.wav,0.0,0.564875,เหี้ย,True,light,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\บิวพูดเหี้ย.wav
dataset\augmented\เป็นสวะแล้วยังทำนิสัยหีๆอีก_ควย_999_medium.wav,0.0,0.3413125,ควย,True,medium,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เป็นสวะแล้วยังทำนิสัยหีๆอีก.wav
dataset\augmented\บิวพูดควย_none_1000_nan.wav,0.0,0.75725,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\บิวพูดควย.wav
dataset\augmented\บารมีมารดา_แตด_1001_heavy.wav,0.0,0.2793125,แตด,True,heavy,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\บารมีมารดา.wav
dataset\augmented\แล้วคิดจะรับผิดชอบเรื่องนี้ยังไง เย็ดแม่_none_1002_nan.wav,0.0,1.359625,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\แล้วคิดจะรับผิดชอบเรื่องนี้ยังไง เย็ดแม่.wav
dataset\augmented\คนดีห้ามเพื่อน_none_1003_light_none.wav,0.0,2.1040625,none,True,light_none,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\คนดีห้ามเพื่อน.wav
dataset\augmented\แดนแถมควย_ควย_1004_nan.wav,0.0,0.3460625,ควย,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\แดนแถมควย.wav
dataset\augmented\หยุดทำแบบนี้ซะทีดิ๊ เย็ดแม่_เย็ด_1005_medium.wav,0.0,0.097625,เย็ด,True,medium,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\หยุดทำแบบนี้ซะทีดิ๊ เย็ดแม่.wav
dataset\augmented\โต้งไล่หมา_มึง_1006_light.wav,0.0,0.1805625,มึง,True,light,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\โต้งไล่หมา.wav
dataset\augmented\ค่ายเหี้ย2_none_1007_nan.wav,0.0,2.54275,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\noise\ค่ายเหี้ย2.wav
dataset\augmented\พอเหอะเย็ดแม่ เหนื่อยที่จะต้องพูดซ้ำๆอ่ะ_เย็ด_1008_medium.wav,0.0,0.1228125,เย็ด,True,medium,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\พอเหอะเย็ดแม่ เหนื่อยที่จะต้องพูดซ้ำๆอ่ะ.wav
dataset\augmented\บัวด่านัท_none_1009_nan.wav,0.0,0.3371875,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\บัวด่านัท.wav
dataset\augmented\บารมีมารดา_แตด_1010_nan.wav,0.0,0.2793125,แตด,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\บารมีมารดา.wav
dataset\augmented\บัวด่านัท_none_1011_light_none.wav,0.0,4.568625,none,True,light_none,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\บัวด่านัท.wav
dataset\augmented\ก็เอาสิ มาดูกันว่ากูน่ะจะอยู่รอดเป็นคนสุดท้ายหรือเปล่า_none_1012_nan.wav,0.0,2.162125,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ก็เอาสิ มาดูกันว่ากูน่ะจะอยู่รอดเป็นคนสุดท้ายหรือเปล่า.wav
dataset\augmented\คนดีห้ามเพื่อน_มึง_1013_nan.wav,0.0,0.1521875,มึง,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\คนดีห้ามเพื่อน.wav
dataset\augmented\เย็ดแม่ กูควรจะคาดหวังอะไรจากมึงอีกอ่ะ_none_1014_nan.wav,0.0,1.0515625,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เย็ดแม่ กูควรจะคาดหวังอะไรจากมึงอีกอ่ะ.wav
dataset\augmented\ไอ้อาร์ตพูดเหี้ย_เหี้ย_1015_nan.wav,0.0,0.1406875,เหี้ย,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ไอ้อาร์ตพูดเหี้ย.wav
dataset\augmented\ดูถูกหีไม่มีวันเจริญ_ควย_1016_nan.wav,0.0,0.402125,ควย,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ดูถูกหีไม่มีวันเจริญ.wav
dataset\augmented\เย็ดแม่มึงคิดยังไงถึงทำอย่างนี้_none_1017_nan.wav,0.0,2.5586875,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เย็ดแม่มึงคิดยังไงถึงทำอย่างนี้.wav
dataset\augmented\คอมโครตดี_เหี้ย_1018_nan.wav,0.0,0.2258125,เหี้ย,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\คอมโครตดี.wav
dataset\augmented\บัวด่านัท_สวะ_1019_nan.wav,0.0,0.3519375,สวะ,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\บัวด่านัท.wav
dataset\augmented\เห้ย กูตื่นเต้นมากเลยที่จะได้ไปเที่ยวอาทิตย์หน้า_none_1020_nan.wav,0.0,0.2266875,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เห้ย กูตื่นเต้นมากเลยที่จะได้ไปเที่ยวอาทิตย์หน้า.wav
dataset\augmented\หีหอมพ่อง_ควย_1021_nan.wav,0.0,0.1309375,ควย,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\หีหอมพ่อง.wav
dataset\augmented\ไอ้อาร์ตพูดเหี้ย_เหี้ย_1022_light.wav,0.0,0.2399375,เหี้ย,True,light,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ไอ้อาร์ตพูดเหี้ย.wav
dataset\augmented\บิวพูดควย_ควย_1023_nan.wav,0.0,0.62425,ควย,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\บิวพูดควย.wav
dataset\augmented\บารมีมารดา_none_1024_light_none.wav,0.0,0.990625,none,True,light_none,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\บารมีมารดา.wav
dataset\augmented\ก็มาดิสะไอ้สัสเป็นเหี้ยไรวะ_เหี้ย_1025_nan.wav,0.0,0.2158125,เหี้ย,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ก็มาดิสะไอ้สัสเป็นเหี้ยไรวะ.wav
dataset\augmented\ความดื้อรั้นหน้าหีของมึงทำให้ทุกอย่างแย่ลงนะ_none_1026_nan.wav,0.0,0.2398125,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ความดื้อรั้นหน้าหีของมึงทำให้ทุกอย่างแย่ลงนะ.wav
dataset\augmented\บิวพูดเหี้ย_เหี้ย_1027_nan.wav,0.0,0.20125,เหี้ย,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\บิวพูดเหี้ย.wav
dataset\augmented\บารมีมารดา_none_1028_light_none.wav,0.0,1.074625,none,True,light_none,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\บารมีมารดา.wav
dataset\augmented\หมากัด_none_1029_nan.wav,0.0,2.901875,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\หมากัด.wav
dataset\augmented\เย็ดแม่ นี่ไม่ใช่ครั้งแรกที่มึงทำแบบนี้นะ_เย็ด_1030_medium.wav,0.0,0.0675625,เย็ด,True,medium,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เย็ดแม่ นี่ไม่ใช่ครั้งแรกที่มึงทำแบบนี้นะ.wav
dataset\augmented\รถติดบนทางด่วน_ควย_1031_medium.wav,0.0,0.1768125,ควย,True,medium,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\noise\รถติดบนทางด่วน.wav
dataset\augmented\กู(หลายคำ)_กู_1032_nan.wav,0.0,0.68925,กู,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\กู(หลายคำ).wav
dataset\augmented\มึงนี่มันอะควรไปคุยกับรากมะม่วง_มึง_1033_nan.wav,0.0,0.3393125,มึง,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\มึงนี่มันอะควรไปคุยกับรากมะม่วง.wav
dataset\augmented\ค่ายเหี้ย_กู_1034_nan.wav,0.0,0.1838125,กู,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\noise\ค่ายเหี้ย.wav
dataset\augmented\แตด (เปอร์)_แตด_1035_heavy.wav,0.0,2.3253125,แตด,True,heavy,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\single\แตด\แตด (เปอร์).wav
dataset\augmented\พิ้งค์ด่าหนัง_none_1036_nan.wav,0.0,0.2715,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\พิ้งค์ด่าหนัง.wav
dataset\augmented\ฉันไปเรียนภาษาใต้มา_none_1037_nan.wav,0.0,2.6439375,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ฉันไปเรียนภาษาใต้มา.wav
dataset\augmented\คอมโครตดี_ควย_1038_nan.wav,0.0,0.1859375,ควย,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\คอมโครตดี.wav
dataset\augmented\เย็ดแม่ รู้ไหมว่าสิ่งนี้มันทำให้กูเสียใจแค่ไหนอ่ะ_เย็ด_1039_nan.wav,0.0,0.1029375,เย็ด,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เย็ดแม่ รู้ไหมว่าสิ่งนี้มันทำให้กูเสียใจแค่ไหนอ่ะ.wav
dataset\augmented\ค่ายเหี้ย2_แตด_1040_heavy.wav,0.0,0.1376875,แตด,True,heavy,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\noise\ค่ายเหี้ย2.wav
dataset\augmented\ถ้ามึงจะทำอย่างนี้นะ ไปเหอะ อย่ากลับมาเลย_none_1041_nan.wav,0.0,0.8936875,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ถ้ามึงจะทำอย่างนี้นะ ไปเหอะ อย่ากลับมาเลย.wav
dataset\augmented\เย็ดแม่ กูควรจะคาดหวังอะไรจากมึงอีกอ่ะ_เย็ด_1042_nan.wav,0.0,0.1215625,เย็ด,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เย็ดแม่ กูควรจะคาดหวังอะไรจากมึงอีกอ่ะ.wav
dataset\augmented\แตด (เบลล์)_แตด_1043_heavy.wav,0.0,1.86,แตด,True,heavy,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\single\แตด\แตด (เบลล์).wav
dataset\augmented\เดินตกท่อ_กู_1044_nan.wav,0.0,0.2724375,กู,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เดินตกท่อ.wav
dataset\augmented\กายพูดกูรัวๆ_none_1045_nan.wav,0.0,1.09775,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\กายพูดกูรัวๆ.wav
dataset\augmented\ป้าๆก๋วยเตี๋ยวถุงนึง_none_1046_nan.wav,0.0,0.2685,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ป้าๆก๋วยเตี๋ยวถุงนึง.wav
dataset\augmented\บารมีมารดา_none_1047_nan.wav,0.0,0.7970625,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\บารมีมารดา.wav
dataset\augmented\อาทโดนFBI_สวะ_1048_medium.wav,0.0,0.280875,สวะ,True,medium,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\อาทโดนFBI.wav
dataset\augmented\อารมณ์แบบว่างี้ป้ะ_หี_1049_nan.wav,0.0,0.322125,หี,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\อารมณ์แบบว่างี้ป้ะ.wav
dataset\augmented\โอ๊ยเย็ดเป็ดหีแม่มึงร่วง_none_1050_nan.wav,0.0,0.77325,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\โอ๊ยเย็ดเป็ดหีแม่มึงร่วง.wav
dataset\augmented\อารมณ์แบบว่างี้ป้ะ_none_1051_nan.wav,0.0,1.9631875,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\อารมณ์แบบว่างี้ป้ะ.wav
dataset\augmented\คอมโครตดี_none_1052_nan.wav,0.0,2.4296875,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\คอมโครตดี.wav
dataset\augmented\บิวพูดเหี้ย_none_1053_nan.wav,0.0,1.064375,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\บิวพูดเหี้ย.wav
dataset\augmented\อาทโดนFBI_กู_1054_nan.wav,0.0,0.299125,กู,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\อาทโดนFBI.wav
dataset\augmented\เช้านี้สดใส_มึง_1055_nan.wav,0.0,0.14625,มึง,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เช้านี้สดใส.wav
dataset\augmented\เจ็บคอมาสองวันเพราะฝุ่น_หี_1056_nan.wav,0.0,0.2524375,หี,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\noise\เจ็บคอมาสองวันเพราะฝุ่น.wav
dataset\augmented\เย็ด (แทน)_เย็ด_1057_medium.wav,0.0,1.8133125,เย็ด,True,medium,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\single\เย็ด\เย็ด (แทน).wav
dataset\augmented\หีหอมพ่อง_หี_1058_nan.wav,0.0,0.2011875,หี,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\หีหอมพ่อง.wav
dataset\augmented\คนดีห้ามเพื่อน_เย็ด_1059_medium.wav,0.0,0.07825,เย็ด,True,medium,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\คนดีห้ามเพื่อน.wav
dataset\augmented\คือมึงไม่ฉลาดหรอวะ_แตด_1060_heavy.wav,0.0,0.1149375,แตด,True,heavy,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\คือมึงไม่ฉลาดหรอวะ.wav
dataset\augmented\บิวพูดเหี้ย_none_1061_nan.wav,0.0,1.5045,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\บิวพูดเหี้ย.wav
dataset\augmented\บิวพูดเหี้ย_เหี้ย_1062_light.wav,0.0,0.6536875,เหี้ย,True,light,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\บิวพูดเหี้ย.wav
dataset\augmented\เป็นสวะแล้วยังทำนิสัยหีๆอีก_none_1063_nan.wav,0.0,1.1715625,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เป็นสวะแล้วยังทำนิสัยหีๆอีก.wav
dataset\augmented\คือมึงไม่ฉลาดหรอวะ_none_1064_nan.wav,0.0,0.2741875,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\คือมึงไม่ฉลาดหรอวะ.wav
dataset\augmented\นิสัยควยๆแบบนี้_none_1065_light_none.wav,0.0,2.499125,none,True,light_none,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\นิสัยควยๆแบบนี้.wav
dataset\augmented\แตด (โบท)_แตด_1066_heavy.wav,0.0,1.73,แตด,True,heavy,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\single\แตด\แตด (โบท).wav
dataset\augmented\ทุกครั้งมันก็เป็นแบบนี้เสมออ่ะ เย็ดแม่_none_1067_nan.wav,0.0,0.9749375,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ทุกครั้งมันก็เป็นแบบนี้เสมออ่ะ เย็ดแม่.wav
dataset\augmented\Janพูดถึงอาท_none_1068_light_none.wav,0.0,14.2274375,none,True,light_none,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\Janพูดถึงอาท.wav
dataset\augmented\Janพูดถึงอาท_เหี้ย_1069_light.wav,0.0,0.633375,เหี้ย,True,light,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\Janพูดถึงอาท.wav
dataset\augmented\ก็มาดิสะไอ้สัสเป็นเหี้ยไรวะ_หี_1070_nan.wav,0.0,0.2405,หี,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ก็มาดิสะไอ้สัสเป็นเหี้ยไรวะ.wav
dataset\augmented\คนดีห้ามเพื่อน_none_1071_nan.wav,0.0,2.1040625,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\คนดีห้ามเพื่อน.wav
dataset\augmented\เอ๊ย เป็นเหี้ยไรวะกูถามจริง_แตด_1072_nan.wav,0.0,0.16475,แตด,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เอ๊ย เป็นเหี้ยไรวะกูถามจริง.wav
dataset\augmented\อารมณ์แบบว่างี้ป้ะ_แตด_1073_heavy.wav,0.0,0.1524375,แตด,True,heavy,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\อารมณ์แบบว่างี้ป้ะ.wav
dataset\augmented\เย็ดแม่ นี่ไม่ใช่ครั้งแรกที่มึงทำแบบนี้นะ_มึง_1074_nan.wav,0.0,0.151625,มึง,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เย็ดแม่ นี่ไม่ใช่ครั้งแรกที่มึงทำแบบนี้นะ.wav
dataset\augmented\หีหอมพ่อง_สวะ_1075_medium.wav,0.0,0.3173125,สวะ,True,medium,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\หีหอมพ่อง.wav
dataset\augmented\พิ้งค์ด่าหนัง_กู_1076_nan.wav,0.0,0.172125,กู,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\พิ้งค์ด่าหนัง.wav
dataset\augmented\ทุกครั้งที่เขาพูด มันเหมือนเขากำลังพ่นสวะออกมา_สวะ_1077_medium.wav,0.0,0.209125,สวะ,True,medium,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ทุกครั้งที่เขาพูด มันเหมือนเขากำลังพ่นสวะออกมา.wav
dataset\augmented\โอ๊ยเย็ดเป็ดหีแม่มึงร่วง_หี_1078_nan.wav,0.0,0.1819375,หี,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\โอ๊ยเย็ดเป็ดหีแม่มึงร่วง.wav
dataset\augmented\เธอทำตัวเหมือนสวะที่ไม่มีเป้าหมายในชีวิต_สวะ_1079_medium.wav,0.0,0.2616875,สวะ,True,medium,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เธอทำตัวเหมือนสวะที่ไม่มีเป้าหมายในชีวิต.wav
dataset\augmented\เหี้ย (เบลล์)_เหี้ย_1080_nan.wav,0.0,1.86,เหี้ย,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\single\เหี้ย\เหี้ย (เบลล์).wav
dataset\augmented\พิ้งค์ด่าหนัง_none_1081_nan.wav,0.0,5.391375,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\พิ้งค์ด่าหนัง.wav
dataset\augmented\เย็ด (โบท)_เย็ด_1082_nan.wav,0.0,1.94,เย็ด,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\single\เย็ด\เย็ด (โบท).wav
dataset\augmented\ไอ้อาร์ตพูดเหี้ย_เหี้ย_1083_nan.wav,0.0,0.3120625,เหี้ย,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ไอ้อาร์ตพูดเหี้ย.wav
dataset\augmented\พิ้งค์ด่าหนัง_หี_1084_nan.wav,0.0,0.2431875,หี,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\พิ้งค์ด่าหนัง.wav
dataset\augmented\ป้าๆก๋วยเตี๋ยวถุงนึง_ควย_1085_medium.wav,0.0,0.20925,ควย,True,medium,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ป้าๆก๋วยเตี๋ยวถุงนึง.wav
dataset\augmented\นิสัยควยๆแบบนี้_ควย_1086_medium.wav,0.0,0.134,ควย,True,medium,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\นิสัยควยๆแบบนี้.wav
dataset\augmented\ไอ้เย็ดแม่เอ๊ย โทรมาทำไม กูง่วง_none_1087_nan.wav,0.0,0.5028125,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ไอ้เย็ดแม่เอ๊ย โทรมาทำไม กูง่วง.wav
dataset\augmented\ไอ้เหี้ยทำไมนิสัยมึงสวะได้ขนาดนี้_สวะ_1088_medium.wav,0.0,0.1575625,สวะ,True,medium,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ไอ้เหี้ยทำไมนิสัยมึงสวะได้ขนาดนี้.wav
dataset\augmented\เย็ดแม่ กูไม่โอเคกับสิ่งที่มึงทำเลยนะ_none_1089_nan.wav,0.0,1.468375,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เย็ดแม่ กูไม่โอเคกับสิ่งที่มึงทำเลยนะ.wav
dataset\augmented\หีหอมพ่อง_หี_1090_medium.wav,0.0,0.2011875,หี,True,medium,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\หีหอมพ่อง.wav
dataset\augmented\อาทโดนFBI_none_1091_nan.wav,0.0,0.717375,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\อาทโดนFBI.wav
dataset\augmented\คนดีห้ามเพื่อน_กู_1092_nan.wav,0.0,0.3721875,กู,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\คนดีห้ามเพื่อน.wav
dataset\augmented\กาลครั้งมีไอ้สวะตัวหนึ่ง_สวะ_1093_medium.wav,0.0,0.2205,สวะ,True,medium,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\กาลครั้งมีไอ้สวะตัวหนึ่ง.wav
dataset\augmented\กายพูดกูรัวๆ_none_1094_nan.wav,0.0,0.113375,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\กายพูดกูรัวๆ.wav
dataset\augmented\คนดีห้ามเพื่อน_none_1095_light_none.wav,0.0,1.7993125,none,True,light_none,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\คนดีห้ามเพื่อน.wav
dataset\augmented\ไอ้อาร์ตพูดเหี้ย_none_1096_nan.wav,0.0,0.389625,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ไอ้อาร์ตพูดเหี้ย.wav
dataset\augmented\ค่ายเหี้ย_none_1097_nan.wav,0.0,3.9605,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\noise\ค่ายเหี้ย.wav
dataset\augmented\ป้าๆก๋วยเตี๋ยวถุงนึง_แตด_1098_nan.wav,0.0,0.1951875,แตด,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ป้าๆก๋วยเตี๋ยวถุงนึง.wav
dataset\augmented\อารมณ์แบบว่างี้ป้ะ_none_1099_nan.wav,0.0,0.2205,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\อารมณ์แบบว่างี้ป้ะ.wav
dataset\augmented\เย็ดแม่ มึงไม่แคร์อะไรเลยใช่ไหมอ่ะ_เย็ด_1100_nan.wav,0.0,0.087,เย็ด,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เย็ดแม่ มึงไม่แคร์อะไรเลยใช่ไหมอ่ะ.wav
dataset\augmented\บารมีมารดา_หี_1101_nan.wav,0.0,0.3256875,หี,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\บารมีมารดา.wav
dataset\augmented\เป็นสวะแล้วยังทำนิสัยหีๆอีก_none_1102_light_none.wav,0.0,1.0096875,none,True,light_none,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เป็นสวะแล้วยังทำนิสัยหีๆอีก.wav
dataset\augmented\แปปนึง มึงใครเนี่ย มึงใคร มึงคือใคร_none_1103_nan.wav,0.0,2.1468125,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\แปปนึง มึงใครเนี่ย มึงใคร มึงคือใคร.wav
dataset\augmented\ชอบทำตัวหัวควยใส่คนอื่น ทั้งที่ตัวเองก็ไม่ได้ดีไปกว่าใครเลย_ควย_1104_nan.wav,0.0,0.1631875,ควย,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ชอบทำตัวหัวควยใส่คนอื่น ทั้งที่ตัวเองก็ไม่ได้ดีไปกว่าใครเลย.wav
dataset\augmented\ป้าๆก๋วยเตี๋ยวถุงนึง_สวะ_1105_medium.wav,0.0,0.367625,สวะ,True,medium,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ป้าๆก๋วยเตี๋ยวถุงนึง.wav
dataset\augmented\กล้าดียังไงมาแตะคนรัก_ควย_1106_nan.wav,0.0,0.5861875,ควย,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\กล้าดียังไงมาแตะคนรัก.wav
dataset\augmented\ชีสเหม็น_แตด_1107_heavy.wav,0.0,0.2910625,แตด,True,heavy,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ชีสเหม็น.wav
dataset\augmented\กู(หลายคำ)_กู_1108_nan.wav,0.0,0.93525,กู,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\กู(หลายคำ).wav
dataset\augmented\กายพูดกูรัวๆ_none_1109_nan.wav,0.0,0.0913125,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\กายพูดกูรัวๆ.wav
dataset\augmented\แตด (เปอร์)_แตด_1110_heavy.wav,0.0,2.3253125,แตด,True,heavy,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\single\แตด\แตด (เปอร์).wav
dataset\augmented\นี่มึงหายหัวไปทั้งวันแบบนี้แล้วพวกเราจะทำงานยังไง_none_1111_nan.wav,0.0,0.4280625,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\นี่มึงหายหัวไปทั้งวันแบบนี้แล้วพวกเราจะทำงานยังไง.wav
dataset\augmented\คนดีห้ามเพื่อน_none_1112_nan.wav,0.0,1.7993125,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\คนดีห้ามเพื่อน.wav
dataset\augmented\หีหอมพ่อง_none_1113_nan.wav,0.0,1.539625,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\หีหอมพ่อง.wav
